gene,eqZ,wbZ,ntZ,multiZ
ENSG00000158483,2.52939,,,
ENSG00000158488,-1.01747,,-1.15111,
ENSG00000158545,0.609215,-0.305341,,
ENSG00000158552,-0.214604,,,
ENSG00000158555,-0.510068,-0.35622,-0.227863,-0.413009
ENSG00000158560,-0.398706,,,
ENSG00000158604,-4.27344,,-4.14645,
ENSG00000158615,-1.65731,,,
ENSG00000158623,0.404293,,0.243674,
ENSG00000158669,-0.312616,,,
ENSG00000158691,5.07055,,,
ENSG00000158710,2.23206,,1.46285,
ENSG00000158711,0.713714,1.4361,,
ENSG00000158714,-2.38586,-1.26785,-0.161474,-1.01069
ENSG00000158715,-1.40036,,,
ENSG00000158716,-0.61056,,-0.745821,
ENSG00000158717,-0.0691437,2.50349,1.36614,2.73624
ENSG00000158747,-1.3436,0.573763,-0.0342156,0.381518
ENSG00000158769,-0.11368,,0.0337411,
ENSG00000158773,1.31841,,0.676402,
ENSG00000158792,-6.2687,-3.24128,-4.79718,-5.68405
ENSG00000158793,2.55615,,1.84695,
ENSG00000158805,-3.98882,-3.57299,1.32829,-1.58725
ENSG00000158806,-3.75973,0.594851,0.647463,0.878448
ENSG00000158815,0.240259,,0.95323,
ENSG00000158825,0.110977,2.01418,,
ENSG00000158828,-0.592919,,1.25604,
ENSG00000158850,-2.5496,-1.32981,-1.10845,-1.72411
ENSG00000158856,1.24016,,1.48431,
ENSG00000158863,-2.68511,-1.27695,,
ENSG00000158864,-3.43049,-1.58482,-1.76403,-2.36799
ENSG00000158865,5.96459,2.32876,2.36454,3.31866
ENSG00000158869,-2.16336,-0.745828,-1.63161,-1.6811
ENSG00000158882,0.912643,0.94217,-0.759479,0.129182
ENSG00000158887,5.17145,,,
ENSG00000158941,2.48866,,-0.490122,
ENSG00000158966,0.426103,2.02649,2.08243,2.90545
ENSG00000158985,-0.665951,,,
ENSG00000158987,0.0266036,,,
ENSG00000159023,-4.13765,,,
ENSG00000159063,-2.60698,-3.97002,,
ENSG00000159079,-2.74871,1.09457,,
ENSG00000159082,-0.0981904,,,
ENSG00000159110,-0.836888,-0.889102,0.153068,-0.520454
ENSG00000159111,2.80459,1.20613,-0.599851,0.428707
ENSG00000159131,4.08839,,,
ENSG00000159164,1.24559,,,
ENSG00000159176,1.25191,-1.06191,0.254338,-0.571038
ENSG00000159199,-3.50192,-3.37823,3.07621,-0.213561
ENSG00000159200,-2.49502,,,
ENSG00000159202,-0.528033,-3.26582,,
ENSG00000159210,1.68086,,,
ENSG00000159212,2.84255,,-1.42559,
ENSG00000159214,4.99981,2.28473,,
ENSG00000159228,-1.27438,,-0.267123,
ENSG00000159231,-3.6901,-2.11731,-1.40479,-2.4905
ENSG00000159256,2.17392,-0.081865,0.783417,0.496072
ENSG00000159259,2.52725,,1.14567,
ENSG00000159267,0.43193,-0.114995,,
ENSG00000159322,0.689942,0.50666,0.538559,0.739081
ENSG00000159339,1.10595,,,
ENSG00000159346,3.52145,0.943042,,
ENSG00000159348,3.72191,0.897923,,
ENSG00000159352,-0.0601635,0.968269,0.70329,1.18197
ENSG00000159377,-0.189113,,,
ENSG00000159388,0.17217,,,
ENSG00000159399,-1.05585,,-0.442185,
ENSG00000159409,0.527545,,-0.0369964,
ENSG00000159423,-0.366045,,,
ENSG00000159433,-0.817698,,,
ENSG00000159445,-1.35616,-0.777472,,
ENSG00000159461,-4.03515,0.33009,-0.581969,-0.178105
ENSG00000159479,3.93246,0.991474,-4.84512,-2.72494
ENSG00000159496,-3.91092,-1.88586,3.60023,1.21224
ENSG00000159579,-3.82858,0.624609,1.92173,1.80053
ENSG00000159588,1.04348,0.747955,0.774982,1.07688
ENSG00000159596,0.0338639,,2.12215,
ENSG00000159618,-0.398466,,,
ENSG00000159625,-0.860437,,,
ENSG00000159640,-2.27185,-4.39263,,
ENSG00000159648,2.18697,-0.298881,-0.396925,-0.492009
ENSG00000159658,1.56399,1.83528,-0.0807996,1.2406
ENSG00000159674,1.54341,-0.89532,-1.54355,-1.72454
ENSG00000159685,0.0327922,,,
ENSG00000159692,-1.57982,-1.61096,-1.87048,-2.46175
ENSG00000159713,1.72596,2.937,,
ENSG00000159720,-2.96948,,,
ENSG00000159733,-1.47411,-1.73908,,
ENSG00000159753,-0.231832,,,
ENSG00000159761,-4.08998,,,
ENSG00000159784,0.842938,,,
ENSG00000159788,-2.30451,,,
ENSG00000159792,-1.15817,,,
ENSG00000159840,0.414361,-0.49385,,
ENSG00000159873,1.29828,,1.46447,
ENSG00000159882,-3.94802,-0.207144,0.0784903,-0.0909719
ENSG00000159884,0.491109,-0.184056,0.056172,-0.090428
ENSG00000159899,-3.17306,,,
ENSG00000159905,-0.237992,-0.706086,0.0347448,-0.47471
ENSG00000159917,-4.81696,0.548322,,
ENSG00000159921,2.8186,1.11134,1.2628,1.67877
ENSG00000159958,-6.15908,,-5.31326,
ENSG00000160007,-0.340387,0.34409,,
ENSG00000160013,2.1604,,,
ENSG00000160014,-0.0344401,-1.0946,,
ENSG00000160051,0.710959,,,
ENSG00000160055,-0.605142,,,
ENSG00000160058,0.119421,,,
ENSG00000160072,0.523347,0.256441,0.60987,0.612574
ENSG00000160075,1.85067,,,
ENSG00000160087,-0.668704,,,
ENSG00000160094,1.33417,,,
ENSG00000160097,1.28454,,,
ENSG00000160111,-0.693687,,,
ENSG00000160113,0.120977,,,
ENSG00000160117,-0.869654,,0.274761,
ENSG00000160124,0.60731,,-0.242682,
ENSG00000160161,0.535578,,,
ENSG00000160179,-0.591267,,-2.09066,
ENSG00000160180,-1.68437,,,
ENSG00000160185,-0.228094,,,
ENSG00000160188,-0.378658,,-0.727371,
ENSG00000160190,-0.287685,-1.86334,,
ENSG00000160191,5.73631,1.53251,-0.909761,0.440351
ENSG00000160193,1.58928,-0.829508,0.333483,-0.350743
ENSG00000160194,-4.77791,-1.22895,-1.74114,-2.10017
ENSG00000160199,2.04272,0.739101,,
ENSG00000160200,-0.235521,1.91556,2.55344,3.16006
ENSG00000160209,1.56192,,,
ENSG00000160213,0.574856,0.657106,0.596694,0.886571
ENSG00000160214,-2.65131,,,
ENSG00000160218,0.0541899,,,
ENSG00000160221,3.18816,0.059609,,
ENSG00000160223,2.50095,-1.26054,-1.29132,-1.80444
ENSG00000160224,-1.96632,,,
ENSG00000160226,-1.16743,,-0.0289421,
ENSG00000160229,-1.78369,-1.34061,-1.17276,-1.77721
ENSG00000160233,-0.858725,,,
ENSG00000160255,1.04047,-1.00839,-0.680667,-1.19435
ENSG00000160256,-0.744867,,-0.824117,
ENSG00000160282,-0.319091,-2.06168,0.519118,-1.09075
ENSG00000160284,-1.80988,-0.181688,0.200451,0.013267
ENSG00000160285,2.63294,0.567848,,
ENSG00000160293,0.753621,,,
ENSG00000160294,-1.72094,,,
ENSG00000160298,-2.13578,,-0.711837,
ENSG00000160299,4.03584,2.64726,1.89821,3.21413
ENSG00000160305,1.2881,1.0687,-1.14499,-0.0539454
ENSG00000160307,0.425906,,1.81695,
ENSG00000160310,-0.27595,-0.0781284,0.146904,0.0486316
ENSG00000160323,-1.52579,0.410703,1.5122,1.35969
ENSG00000160325,-2.56741,,0.585564,
ENSG00000160336,1.96733,,2.29113,
ENSG00000160345,0.717073,,,
ENSG00000160352,0.736896,,,
ENSG00000160360,0.222137,0.680122,0.5581,0.875555
ENSG00000160392,-1.60361,-0.203514,-0.123587,-0.231295
ENSG00000160401,1.8167,,3.57294,
ENSG00000160404,-0.463883,0.428685,,
ENSG00000160408,-3.70331,,,
ENSG00000160410,-1.68071,-0.979178,0.516441,-0.327204
ENSG00000160439,-1.5639,-0.55554,-0.611587,-0.825283
ENSG00000160446,3.26393,,,
ENSG00000160447,-1.88686,-1.27086,,
ENSG00000160539,0.142025,-0.00646599,-0.541829,-0.387703
ENSG00000160551,-1.32446,,-0.329271,
ENSG00000160584,2.66763,,-1.22943,
ENSG00000160588,2.9928,1.77155,,
ENSG00000160593,-2.72683,,1.30757,
ENSG00000160606,-1.16509,,-0.120361,
ENSG00000160613,1.43083,,,
ENSG00000160654,-2.4381,,,
ENSG00000160678,-0.547771,,-0.517681,
ENSG00000160679,0.263752,,,
ENSG00000160685,-3.44593,,,
ENSG00000160688,1.23747,,,
ENSG00000160691,0.194259,,,
ENSG00000160695,0.467954,,0.908846,
ENSG00000160710,-3.69214,-1.3921,,
ENSG00000160714,-2.31781,1.82793,,
ENSG00000160716,-1.18764,,,
ENSG00000160741,-2.03937,,,
ENSG00000160746,-2.21273,,,
ENSG00000160781,0.0541785,-0.0728597,0.743645,0.474317
ENSG00000160783,-0.103046,,,
ENSG00000160791,-1.00159,,,
ENSG00000160796,-2.20446,-0.538838,-0.37774,-0.648119
ENSG00000160799,-0.570202,,,
ENSG00000160818,-0.997821,,0.917404,
ENSG00000160856,-0.0236921,-0.399568,,
ENSG00000160867,0.37566,0.0414411,,
ENSG00000160877,-1.5085,,,
ENSG00000160883,0.653102,,,
ENSG00000160888,-0.458626,0.416412,,
ENSG00000160908,-0.933753,,,
ENSG00000160917,-1.85032,-1.57039,,
ENSG00000160932,0.671925,,1.8185,
ENSG00000160948,-0.982073,-1.52653,-1.33912,-2.02632
ENSG00000160949,-1.33078,,,
ENSG00000160953,1.63427,,,
ENSG00000160957,-0.781722,,,
ENSG00000160959,-2.25521,,-0.349955,
ENSG00000160961,-0.043061,1.5015,,
ENSG00000160972,-1.4669,-1.16442,-1.19565,-1.66882
ENSG00000160991,-0.919035,,-2.50413,
ENSG00000160993,1.86833,,,
ENSG00000161010,-1.24431,,2.12906,
ENSG00000161011,-0.713884,,,
ENSG00000161013,2.10241,,,
ENSG00000161016,0.883748,,,
ENSG00000161021,-0.330025,,,
ENSG00000161036,1.23721,0.414719,,
ENSG00000161040,1.51719,,,
ENSG00000161048,2.36501,,2.24045,
ENSG00000161055,-3.14506,,,
ENSG00000161091,-0.258189,,,
ENSG00000161179,2.5428,,2.87592,
ENSG00000161180,-2.50658,,-2.47711,
ENSG00000161203,2.00467,0.658592,,
ENSG00000161204,2.11501,0.718565,0.563516,0.906568
ENSG00000161243,-1.03914,-1.1586,,
ENSG00000161249,-0.937959,,,
ENSG00000161265,0.269999,0.340734,0.741058,0.764942
ENSG00000161267,-1.40606,,,
ENSG00000161281,-0.381597,,-0.172227,
ENSG00000161298,-1.25394,1.46085,1.41811,2.03573
ENSG00000161328,3.42725,3.37132,4.0264,5.23098
ENSG00000161381,-1.67202,-0.89813,,
ENSG00000161395,3.84765,,1.72899,
ENSG00000161405,-1.3886,,,
ENSG00000161509,-1.52565,,-0.908635,
ENSG00000161513,-0.440472,,,
ENSG00000161526,1.59413,0.301478,,
ENSG00000161533,1.43835,,,
ENSG00000161542,2.99486,,0.434376,
ENSG00000161544,3.79101,,-0.62087,
ENSG00000161551,-2.78503,,,
ENSG00000161558,-0.0557312,,-0.253464,
ENSG00000161618,1.57703,-0.698429,,
ENSG00000161640,-4.58684,,,
ENSG00000161647,1.1177,,,
ENSG00000161653,0.0703041,,,
ENSG00000161654,-0.632465,,,
ENSG00000161664,-1.82941,,,
ENSG00000161671,4.09778,,2.26314,
ENSG00000161677,4.73881,2.462,1.96629,3.13128
ENSG00000161682,0.661431,,,
ENSG00000161692,-0.653705,0.404424,1.0371,1.01931
ENSG00000161714,-1.64424,,,
ENSG00000161791,2.0172,2.81095,,
ENSG00000161813,-1.93966,,,
ENSG00000161835,0.466429,,,
ENSG00000161847,1.27662,1.28917,,
ENSG00000161860,-1.056,-1.99754,-0.350303,-1.66018
ENSG00000161888,1.17525,,0.246001,
ENSG00000161904,-3.12243,-0.976582,0.45019,-0.372216
ENSG00000161905,1.16994,,,
ENSG00000161914,-0.305805,,,
ENSG00000161920,-0.785952,,,
ENSG00000161921,0.848898,-0.793202,-1.52454,-1.63889
ENSG00000161929,-1.58067,-0.879313,-2.23263,-2.20047
ENSG00000161944,1.00703,0.492273,,
ENSG00000161955,0.228074,,-1.64202,
ENSG00000161956,2.38876,,,
ENSG00000161958,1.04366,,1.70081,
ENSG00000161980,0.927072,0.744544,1.12201,1.31985
ENSG00000161981,-0.835993,,-0.081733,
ENSG00000161996,0.0828977,-0.298318,0.0763435,-0.156959
ENSG00000161999,0.610498,,1.73788,
ENSG00000162004,0.347107,,,
ENSG00000162062,0.165458,,,
ENSG00000162063,0.801671,,,
ENSG00000162066,-0.105459,,,
ENSG00000162069,-1.14552,-0.337604,,
ENSG00000162073,1.58865,-0.194933,-1.17877,-0.971355
ENSG00000162076,2.63861,0.076768,-0.313453,-0.167361
ENSG00000162086,-0.352141,,-1.20703,
ENSG00000162104,-5.00715,,-0.589294,
ENSG00000162129,1.45815,,,
ENSG00000162148,1.69184,,,
ENSG00000162174,0.924599,1.20583,,
ENSG00000162194,1.66825,,,
ENSG00000162222,-2.66139,,,
ENSG00000162227,1.12854,,,
ENSG00000162236,2.34831,,,
ENSG00000162241,0.243219,0.837272,0.865363,1.20394
ENSG00000162244,-0.0279099,,,
ENSG00000162300,0.94062,,,
ENSG00000162302,-2.55553,-1.35278,,
ENSG00000162341,-2.99354,-0.273646,-2.77845,-2.15815
ENSG00000162366,-2.51444,,-0.621268,
ENSG00000162367,2.925,0.79341,0.493721,0.910139
ENSG00000162368,-1.40879,,1.39262,
ENSG00000162373,-2.52158,,,
ENSG00000162377,0.559213,,-0.0511937,
ENSG00000162378,1.71853,,,
ENSG00000162383,-0.829183,0.154772,-0.197263,-0.0300459
ENSG00000162384,-1.01324,1.64255,,
ENSG00000162407,1.90689,,,
ENSG00000162415,0.290792,,,
ENSG00000162419,0.894037,,,
ENSG00000162430,-1.46174,,-0.328268,
ENSG00000162433,2.17627,,,
ENSG00000162434,1.10497,1.36353,-1.45841,-0.0670923
ENSG00000162437,2.26252,0.387459,0.487962,0.619017
ENSG00000162444,0.347894,,,
ENSG00000162461,-2.46918,,-1.60545,
ENSG00000162482,3.86064,,-2.13055,
ENSG00000162490,1.4418,0.131345,,
ENSG00000162510,0.321676,,,
ENSG00000162511,-0.800683,-1.22987,,
ENSG00000162512,1.4806,,,
ENSG00000162517,-1.3137,1.6325,-1.24221,0.275981
ENSG00000162520,-1.09267,,,
ENSG00000162526,0.522347,,,
ENSG00000162542,-2.1758,,,
ENSG00000162545,-2.98633,,-0.0242527,
ENSG00000162572,-2.43202,0.462094,-0.629572,-0.118425
ENSG00000162576,-0.163695,-0.375806,1.16035,0.554754
ENSG00000162585,-1.71772,1.06963,1.30347,1.67803
ENSG00000162591,0.23201,0.565244,0.738903,0.922172
ENSG00000162600,-3.54382,,0.722596,
ENSG00000162601,-2.96892,0.398698,-1.41941,-0.721755
ENSG00000162604,-3.33085,,-1.4819,
ENSG00000162607,4.14207,,,
ENSG00000162613,0.358911,,,
ENSG00000162614,-2.38571,,-1.6848,
ENSG00000162623,-0.999821,,-1.28634,
ENSG00000162627,0.590079,,,
ENSG00000162636,-0.682188,,-1.15235,
ENSG00000162639,1.196,,,
ENSG00000162642,0.516001,,,
ENSG00000162645,1.3538,,,
ENSG00000162650,-0.571909,-1.3731,-0.395353,-1.25048
ENSG00000162654,2.90985,,0.856522,
ENSG00000162664,2.27121,,,
ENSG00000162688,-2.28165,,-0.558754,
ENSG00000162692,2.06248,,,
ENSG00000162694,0.0536776,,,
ENSG00000162695,-1.65356,0.138185,,
ENSG00000162704,-1.82493,,-1.3189,
ENSG00000162711,0.397064,,,
ENSG00000162714,-1.90288,,,
ENSG00000162722,-0.0768983,,,
ENSG00000162729,0.752245,-1.63687,-1.50357,-2.22063
ENSG00000162735,4.13806,,,
ENSG00000162736,4.45064,2.77796,1.85607,3.27675
ENSG00000162738,0.136353,,,
ENSG00000162746,-0.372806,,,
ENSG00000162747,1.88341,,,
ENSG00000162755,0.12962,,,
ENSG00000162757,0.995458,,,
ENSG00000162769,2.39314,-1.01768,0.791343,-0.160044
ENSG00000162777,-4.8855,-0.983894,,
ENSG00000162813,-1.10449,,-0.539888,
ENSG00000162817,-4.16116,,-2.05087,
ENSG00000162819,2.00137,,,
ENSG00000162836,-0.56876,-0.88965,-0.291043,-0.834876
ENSG00000162869,0.714835,-0.159832,-0.388231,-0.387539
ENSG00000162877,-3.75707,,,
ENSG00000162878,2.59749,,,
ENSG00000162881,-0.689175,-0.423102,-0.785636,-0.854707
ENSG00000162882,-2.9104,-0.351154,-1.98541,-1.6522
ENSG00000162885,-1.59319,-0.622051,,
ENSG00000162892,2.80407,,,
ENSG00000162896,0.713328,,2.30358,
ENSG00000162910,0.776086,,,
ENSG00000162913,1.35157,,,
ENSG00000162927,-2.29162,,,
ENSG00000162929,0.440395,,2.77115,
ENSG00000162931,0.697682,,,
ENSG00000162944,3.82764,,,
ENSG00000162946,2.0848,1.84642,,
ENSG00000162961,1.69259,,,
ENSG00000162971,-2.19854,,-6.70486,
ENSG00000162972,1.9595,7.17494,7.05773,10.064
ENSG00000162976,1.74848,-0.714313,,
ENSG00000162980,-0.771248,,,
ENSG00000162994,0.590838,,-0.691312,
ENSG00000162999,0.769978,,-1.01276,
ENSG00000163002,3.40563,,,
ENSG00000163006,0.188165,,,
ENSG00000163013,0.236533,,,
ENSG00000163017,-1.88093,,,
ENSG00000163026,-1.44339,,-1.45704,
ENSG00000163029,-1.30124,,-1.34748,
ENSG00000163040,-1.77845,,1.0067,
ENSG00000163041,1.93983,,2.28217,
ENSG00000163050,3.09106,2.5741,,
ENSG00000163053,1.73657,,,
ENSG00000163069,2.78362,-0.439272,-1.81262,-1.59233
ENSG00000163093,-1.29325,-1.64214,,
ENSG00000163110,0.166792,,,
ENSG00000163125,-2.52138,,,
ENSG00000163126,-2.42797,,,
ENSG00000163131,2.77525,3.46418,3.56858,4.97291
ENSG00000163138,0.895015,,1.07134,
ENSG00000163141,-1.14513,,-0.0252225,
ENSG00000163155,2.0584,2.91202,,
ENSG00000163156,-2.30029,,,
ENSG00000163161,0.529631,0.113383,0.642258,0.534319
ENSG00000163162,0.220736,1.19478,,
ENSG00000163166,-0.321693,0.0512064,,
ENSG00000163214,1.23899,,,
ENSG00000163219,1.96303,,,
ENSG00000163220,0.710948,,,
ENSG00000163221,0.804072,,,
ENSG00000163235,1.41648,,1.5106,
ENSG00000163249,-4.15634,,-2.42128,
ENSG00000163257,-2.47751,-1.3306,-1.17593,-1.77238
ENSG00000163281,-1.26302,-1.0059,-0.73664,-1.23216
ENSG00000163291,2.16552,,0.250507,
ENSG00000163297,2.63724,,,
ENSG00000163320,1.53221,,0.380206,
ENSG00000163322,1.23291,0.561415,,
ENSG00000163328,0.565799,,0.977819,
ENSG00000163344,-2.44331,,,
ENSG00000163346,-5.64133,,,
ENSG00000163349,1.29114,-0.299976,-0.829911,-0.798951
ENSG00000163354,-2.57765,,-2.52925,
ENSG00000163357,0.686899,,,
ENSG00000163374,-4.53391,-1.17328,,
ENSG00000163376,-5.49013,,,
ENSG00000163378,-1.75494,,-1.37083,
ENSG00000163382,0.746422,-0.264329,-0.6886,-0.673823
ENSG00000163389,-2.11482,-1.41072,-1.444,-2.01859
ENSG00000163393,-1.35794,0.186782,-0.693161,-0.358064
ENSG00000163406,2.01202,0.573899,,
ENSG00000163412,-3.011,,-1.18747,
ENSG00000163428,2.04789,0.150298,,
ENSG00000163430,-1.41907,,,
ENSG00000163435,0.59344,,,
ENSG00000163444,4.98604,,,
ENSG00000163449,-0.992559,-0.0422977,,
ENSG00000163464,0.0498939,0.162977,,
ENSG00000163466,-1.30663,-0.478916,,
ENSG00000163467,-0.343061,,,
ENSG00000163468,-2.92855,,,
ENSG00000163472,0.0903576,-0.265242,,
ENSG00000163479,-0.521757,,0.223343,
ENSG00000163481,0.897463,,,
ENSG00000163482,-1.77399,-0.332527,,
ENSG00000163485,3.07377,,0.0890245,
ENSG00000163508,0.505013,,,
ENSG00000163510,2.21662,,,
ENSG00000163512,-0.714327,-0.399226,-0.43043,-0.586656
ENSG00000163516,1.62807,,,
ENSG00000163517,0.0461623,,-0.123022,
ENSG00000163519,-1.45221,-0.439876,,
ENSG00000163520,1.57366,-0.0223292,0.157151,0.0953336
ENSG00000163521,-3.71693,,,
ENSG00000163527,-4.36324,,-2.89108,
ENSG00000163528,1.8225,-1.01146,,
ENSG00000163535,-2.6213,,-0.578259,
ENSG00000163536,0.373224,0.759684,-3.76006,-2.12159
ENSG00000163545,-0.0427778,-0.310991,,
ENSG00000163558,0.495758,,,
ENSG00000163563,-0.519104,,,
ENSG00000163564,1.82838,1.08448,,
ENSG00000163565,3.10436,,,
ENSG00000163568,-1.52016,,,
ENSG00000163576,0.361842,0.712108,0.643516,0.958571
ENSG00000163577,-1.75788,-0.368187,-0.441677,-0.57266
ENSG00000163590,3.751,,,
ENSG00000163596,2.19436,-1.29579,-2.8623,-2.94022
ENSG00000163602,-2.86118,,,
ENSG00000163606,-0.772522,-0.0451301,-1.41855,-1.03498
ENSG00000163607,-1.74995,-0.283095,,
ENSG00000163608,-1.40897,-0.656796,-0.506623,-0.822662
ENSG00000163617,-0.5297,,,
ENSG00000163624,-0.804314,,,
ENSG00000163631,-0.221981,,-0.938329,
ENSG00000163633,-0.444585,1.9296,,
ENSG00000163634,5.01305,,3.64685,
ENSG00000163635,-1.71347,-1.18794,,
ENSG00000163636,-3.02346,,,
ENSG00000163637,-3.34361,,,
ENSG00000163644,-1.91393,,0.278237,
ENSG00000163655,2.17591,,,
ENSG00000163659,-1.97308,1.1972,0.902971,1.48505
ENSG00000163660,0.91992,2.62192,,
ENSG00000163666,2.53391,,,
ENSG00000163682,-1.69716,0.46185,-0.858236,-0.280288
ENSG00000163684,-2.85912,-2.08255,,
ENSG00000163686,-0.174508,,-0.669495,
ENSG00000163687,-0.20007,,0.440301,
ENSG00000163694,-0.0412919,1.45836,,
ENSG00000163697,1.04256,0.0218941,0.202906,0.158957
ENSG00000163701,-3.85923,-1.08764,,
ENSG00000163702,-0.185088,0.760525,-0.449796,0.219719
ENSG00000163703,-0.3329,-0.574688,-0.0028034,-0.408348
ENSG00000163704,-4.14093,,,
ENSG00000163710,-0.950584,,,
ENSG00000163728,-4.96583,,,
ENSG00000163734,1.21133,,0.687525,
ENSG00000163735,-0.767153,,,
ENSG00000163743,1.34363,-1.14205,,
ENSG00000163754,-0.104116,,0.226267,
ENSG00000163755,-0.551754,-0.559743,,
ENSG00000163788,3.11169,,,
ENSG00000163794,-1.87158,,,
ENSG00000163795,-2.02109,-2.17835,-2.68886,-3.44163
ENSG00000163798,3.91041,,,
ENSG00000163803,-1.19192,-0.191283,,
ENSG00000163806,2.68875,-3.13746,,
ENSG00000163807,-0.506336,-1.3009,,
ENSG00000163808,-0.331441,,-2.14434,
ENSG00000163814,-1.05776,1.39407,,
ENSG00000163818,3.25409,0.242088,-0.266207,-0.0170548
ENSG00000163820,-0.813541,,-2.67266,
ENSG00000163823,-1.25192,-1.38867,,
ENSG00000163827,1.57354,,,
ENSG00000163832,1.07105,,,
ENSG00000163864,0.219272,0.177098,0.791372,0.684812
ENSG00000163866,1.19529,,,
ENSG00000163867,2.65576,,,
ENSG00000163870,0.361778,,,
ENSG00000163872,1.43615,,,
ENSG00000163874,0.241917,,0.0709364,
ENSG00000163875,0.957756,,-1.1822,
ENSG00000163877,3.05529,,-1.87139,
ENSG00000163898,2.31253,1.17034,,
ENSG00000163902,-1.64874,,,
ENSG00000163904,3.87866,,-0.254162,
ENSG00000163913,3.31613,,,
ENSG00000163918,-2.25552,-0.354906,-0.353641,-0.501018
ENSG00000163923,-1.73841,,,
ENSG00000163935,-8.22861,,,
ENSG00000163938,7.80743,6.75633,,
ENSG00000163939,-0.492437,,-5.46798,
ENSG00000163945,0.718585,1.34058,0.53104,1.32344
ENSG00000163946,-2.53091,,-0.839123,
ENSG00000163950,1.34217,,,
ENSG00000163956,1.30847,0.0102043,,
ENSG00000163958,-3.87881,,-0.0390522,
ENSG00000163959,-3.55624,0.13748,,
ENSG00000163960,-3.57872,-3.38766,,
ENSG00000163961,-1.82376,-0.296859,-1.9362,-1.57901
ENSG00000163964,-1.20993,-1.43517,,
ENSG00000163975,-2.36641,-2.45572,0.50191,-1.38155
ENSG00000163993,-1.26769,,1.25364,
ENSG00000163995,0.269618,,,
ENSG00000164002,2.5699,0.854141,1.35781,1.56408
ENSG00000164008,2.00775,,0.951424,
ENSG00000164010,-0.722932,0.123411,-0.748776,-0.4422
ENSG00000164011,-1.45302,-0.908351,,
ENSG00000164022,0.0907946,,0.269576,
ENSG00000164023,0.752229,,,
ENSG00000164024,-2.82484,,-1.41849,
ENSG00000164031,0.784181,,-0.633325,
ENSG00000164032,4.0675,2.54867,,
ENSG00000164037,0.318978,,,
ENSG00000164038,-4.73267,,-0.482542,
ENSG00000164039,2.71133,2.4271,1.26482,2.61058
ENSG00000164040,-1.70801,0.550466,1.88647,1.72318
ENSG00000164045,-1.87737,,,
ENSG00000164047,0.453369,,,
ENSG00000164048,-1.60209,-2.93101,-3.12999,-4.28577
ENSG00000164053,1.80098,,1.48328,
ENSG00000164054,-1.08455,,,
ENSG00000164062,2.89881,,,
ENSG00000164068,-0.881571,,-0.839716,
ENSG00000164073,1.23703,,,
ENSG00000164074,-0.609874,-0.601741,-0.490885,-0.772604
ENSG00000164078,-0.71069,,,
ENSG00000164080,1.45497,,-1.00792,
ENSG00000164081,-1.36405,,1.03626,
ENSG00000164082,-0.509413,0.411838,-0.15164,0.183988
ENSG00000164086,-0.614546,,-1.70457,
ENSG00000164087,-0.195118,,,
ENSG00000164088,6.42195,,0.864209,
ENSG00000164106,0.778257,,,
ENSG00000164109,0.277863,,,
ENSG00000164111,0.834003,0.42755,0.159305,0.414969
ENSG00000164114,4.19595,,,
ENSG00000164117,-1.11255,,,
ENSG00000164118,1.28731,,-1.41025,
ENSG00000164124,-0.727402,-0.445612,-0.716192,-0.82152
ENSG00000164125,2.59808,0.947783,,
ENSG00000164134,-1.15737,,,
ENSG00000164136,0.00967787,,0.246201,
ENSG00000164142,-1.38869,,,
ENSG00000164144,-1.05998,-0.707432,-0.703766,-0.997867
ENSG00000164167,-1.57174,-0.882962,,
ENSG00000164168,-0.866396,1.23764,,
ENSG00000164171,1.75256,,1.42542,
ENSG00000164172,-4.03642,-1.60011,-3.36561,-3.5113
ENSG00000164181,-1.20066,,,
ENSG00000164182,0.799658,1.78898,0.494183,1.61444
ENSG00000164187,-2.11352,,-2.13665,
ENSG00000164209,1.51011,,,
ENSG00000164211,-0.0316677,,,
ENSG00000164219,-0.376191,1.251,-0.698314,0.39081
ENSG00000164221,3.13779,1.35069,,
ENSG00000164237,-1.31928,-0.800925,-0.447803,-0.882984
ENSG00000164241,-0.305068,1.68986,4.33542,4.26052
ENSG00000164244,-0.218966,1.25829,0.970749,1.57617
ENSG00000164251,-0.934005,-1.83541,,
ENSG00000164252,3.5203,-0.254288,,
ENSG00000164253,-0.451144,1.82963,1.57034,2.40414
ENSG00000164258,-1.94134,,-0.0325124,
ENSG00000164283,-1.80748,,-2.33027,
ENSG00000164291,0.706761,,0.0995874,
ENSG00000164292,-0.880106,,1.11298,
ENSG00000164296,-1.97246,1.34386,-0.616972,0.513991
ENSG00000164300,-1.35942,,0.826587,
ENSG00000164305,2.78693,,-0.870397,
ENSG00000164306,-4.69791,,-1.30426,
ENSG00000164307,-0.649646,0.0609423,1.3324,0.985239
ENSG00000164308,-2.27329,,,
ENSG00000164327,0.886018,,,
ENSG00000164329,-1.92539,-1.70982,,
ENSG00000164331,0.151933,,1.5391,
