gene,eqZ,wbZ,ntZ,multiZ
ENSG00000133028,-0.445986,0.499962,0.499962,0.707053
ENSG00000133030,-2.20984,2.36872,-1.70868,0.466719
ENSG00000133048,-1.15807,1.84489,-0.484949,0.961627
ENSG00000133055,-1.30545,-0.529421,-0.541915,-0.757549
ENSG00000133059,3.88957,3.38641,-2.68381,0.496815
ENSG00000133063,1.1144,-1.39592,0.0627334,-0.942705
ENSG00000133065,2.3162,2.63896,2.86938,3.89498
ENSG00000133069,3.57481,1.24451,-1.95935,-0.505465
ENSG00000133101,0.558783,0.459919,0.123748,0.412715
ENSG00000133103,1.36385,2.11104,-0.297313,1.2825
ENSG00000133104,0.330171,0.200525,-0.0851222,0.0816018
ENSG00000133106,0.467344,0.0556834,0.0816,0.097074
ENSG00000133195,-0.634259,-0.488507,0.20367,-0.201411
ENSG00000133243,2.59619,1.45529,-0.802112,0.461868
ENSG00000133246,0.129215,1.25513,-0.134215,0.792604
ENSG00000133247,2.26062,-2.16926,-0.22116,-1.69029
ENSG00000133275,-2.49576,1.04135,0.491685,1.08402
ENSG00000133313,1.06475,0.15055,0.457536,0.429982
ENSG00000133318,3.09258,9.00791,3.2808,8.68943
ENSG00000133398,1.2616,-1.02806,1.58767,0.395706
ENSG00000133422,-2.15315,-2.08744,-1.84605,-2.7814
ENSG00000133454,-1.43003,-1.19067,0.918106,-0.192729
ENSG00000133460,0.604457,0.047885,0.282315,0.233487
ENSG00000133466,-0.248604,1.37634,1.07908,1.73624
ENSG00000133477,-1.80428,-0.219809,1.78345,1.10566
ENSG00000133488,-1.11095,1.40365,1.30678,1.91656
ENSG00000133574,0.50759,0.711188,-0.349178,0.25598
ENSG00000133597,0.415025,0.136769,0.114848,0.17792
ENSG00000133606,3.71422,-0.645135,-0.666369,-0.927373
ENSG00000133627,-1.56363,0.655838,0.478087,0.801806
ENSG00000133639,0.312842,-2.45946,-2.20665,-3.29944
ENSG00000133678,0.648029,0.260082,0.33631,0.421713
ENSG00000133687,2.84492,1.05707,4.28395,3.77667
ENSG00000133704,-2.12218,-0.0636817,-2.21224,-1.60932
ENSG00000133731,1.28943,-0.0968178,0.29967,0.143438
ENSG00000133739,-0.769007,-0.864114,-0.935911,-1.27281
ENSG00000133740,0.184541,-0.30458,-1.07325,-0.974275
ENSG00000133789,0.869818,-0.715248,0.715248,-7.85046e-17
ENSG00000133800,-2.22111,1.57853,-1.63451,-0.0395865
ENSG00000133816,0.698964,-0.0572413,-0.689129,-0.527763
ENSG00000133835,-1.18802,0.29716,1.36321,1.17406
ENSG00000133872,-0.6121,-0.175614,-1.37149,-1.09397
ENSG00000133874,-2.90187,-0.547501,1.25559,0.500696
ENSG00000133884,-0.311937,0.0928253,0.0928253,0.131275
ENSG00000133895,-0.555469,0.3731,0.0349246,0.288517
ENSG00000133943,-1.95561,-0.14552,1.10045,0.675238
ENSG00000133962,-0.421018,-1.13267,-1.04271,-1.53823
ENSG00000133983,0.804745,-0.0808052,-0.409813,-0.346919
ENSG00000133985,1.67316,1.07378,-0.387318,0.485401
ENSG00000133997,0.646974,-0.213277,-0.213277,-0.301619
ENSG00000134001,1.36964,1.21901,-0.662455,0.393542
ENSG00000134014,0.903972,-0.552691,-0.332851,-0.626172
ENSG00000134028,-3.37901,-2.21179,-2.29548,-3.18712
ENSG00000134049,3.1799,6.73391,2.30289,6.38998
ENSG00000134056,0.711535,0.631617,-0.691565,-0.0423896
ENSG00000134057,-0.485556,-0.459538,-0.459538,-0.649885
ENSG00000134061,-0.186904,0.647729,-0.647729,0
ENSG00000134070,0.282291,0.467994,0.909076,0.973735
ENSG00000134072,-0.646793,-0.749947,0.749947,0
ENSG00000134086,1.65224,0.0638489,0.0638489,0.090296
ENSG00000134109,-1.06085,-0.496158,-0.542027,-0.734108
ENSG00000134152,0.27266,1.47233,-0.844533,0.443922
ENSG00000134153,-0.723096,-0.42387,-2.71498,-2.2195
ENSG00000134184,1.33698,-0.707873,-1.32248,-1.43567
ENSG00000134198,-0.636897,-2.46652,-1.52917,-2.82538
ENSG00000134201,-0.110886,0.47634,0.0733616,0.388697
ENSG00000134202,1.71484,1.43653,3.92931,3.79422
ENSG00000134222,1.77747,1.81591,2.15904,2.81071
ENSG00000134247,0.709533,-0.168708,-1.72147,-1.33656
ENSG00000134248,0.286047,-0.354461,-1.59197,-1.37633
ENSG00000134253,-0.173202,0.540584,-1.41117,-0.615594
ENSG00000134255,1.16144,2.24373,2.96804,3.68527
ENSG00000134256,1.94531,1.15819,1.6537,1.98831
ENSG00000134262,0.0300899,0.325192,0.808203,0.801431
ENSG00000134265,0.232567,0.76983,2.41266,2.25036
ENSG00000134283,-1.29514,-0.733132,-3.72695,-3.15376
ENSG00000134285,-1.03192,-1.50034,-2.23896,-2.64408
ENSG00000134287,1.24928,2.33071,2.33761,3.30099
ENSG00000134291,-1.93308,-2.64541,-2.39395,-3.56337
ENSG00000134313,-0.596755,-0.555058,0.149888,-0.286498
ENSG00000134317,-0.764278,-1.17548,1.33144,0.110281
ENSG00000134318,-0.971524,-0.448552,0.0226627,-0.301149
ENSG00000134324,-2.21393,-1.41335,-1.53855,-2.08731
ENSG00000134330,0.53756,0.0835526,0.955066,0.734414
ENSG00000134333,-0.833931,0.556321,0.98852,1.09237
ENSG00000134352,0.142498,0.2939,0.2939,0.415637
ENSG00000134369,-0.125902,-0.147823,-0.694546,-0.595645
ENSG00000134371,3.35389,3.26037,3.34311,4.66936
ENSG00000134375,0.589448,1.62178,-1.11459,0.358635
ENSG00000134419,-1.38733,0.122155,-0.122155,-9.81308e-18
ENSG00000134440,-1.40564,-0.771283,-1.06708,-1.29992
ENSG00000134444,3.00748,2.38835,2.95466,3.77808
ENSG00000134452,1.16587,1.2741,1.67849,2.08779
ENSG00000134453,0.680158,1.50846,0.54143,1.44949
ENSG00000134460,-0.837177,-0.598357,-0.67813,-0.902612
ENSG00000134461,0.437504,-1.09946,-1.09946,-1.55488
ENSG00000134463,0.827861,0.448704,-1.73063,-0.906459
ENSG00000134470,0.541491,0.297217,0.698836,0.704315
ENSG00000134489,-0.14681,-0.46651,-0.934972,-0.990998
ENSG00000134490,1.62131,0.563917,-0.502692,0.0432925
ENSG00000134516,-3.03483,-0.404895,-0.257731,-0.468547
ENSG00000134545,1.17426,3.03994,1.51119,3.21813
ENSG00000134571,2.13953,3.18841,2.3975,3.94983
ENSG00000134575,-2.30862,-0.818802,-2.85845,-2.60021
ENSG00000134627,0.956689,1.64,1.22463,2.0256
ENSG00000134668,1.26723,-0.107581,2.11064,1.41638
ENSG00000134684,1.97662,2.97672,0.113098,2.18483
ENSG00000134686,-2.2509,-2.71453,-0.521856,-2.28847
ENSG00000134690,2.19158,2.41421,1.1576,2.52565
ENSG00000134698,2.55148,-2.65385,2.55261,-0.0715929
ENSG00000134709,-2.04928,-2.20742,0.330882,-1.32691
ENSG00000134716,0.198682,0.704173,-0.120742,0.412548
ENSG00000134744,-1.96331,0.0627587,-1.0922,-0.727924
ENSG00000134758,0.664665,-0.0456762,1.67712,1.15361
ENSG00000134759,-2.28487,-2.50054,-2.24226,-3.35367
ENSG00000134765,-0.749817,-0.660316,-0.660316,-0.933827
ENSG00000134769,-0.876586,-1.3509,-1.3509,-1.91047
ENSG00000134779,1.75527,1.57255,1.49399,2.16837
ENSG00000134780,-4.09191,1.98215,2.09526,2.88316
ENSG00000134802,-0.209891,1.35324,1.27165,1.85608
ENSG00000134809,2.72787,-3.76547,-5.82118,-6.77879
ENSG00000134815,0.00960962,-0.613704,-0.70579,-0.933023
ENSG00000134824,2.71771,1.7964,1.28338,2.17773
ENSG00000134825,2.55419,1.89634,2.27075,2.94658
ENSG00000134830,1.10278,-0.187077,-0.152153,-0.239872
ENSG00000134851,-0.472948,-0.244176,-1.09987,-0.950384
ENSG00000134852,1.10807,1.7187,1.39577,2.20226
ENSG00000134871,-1.07111,0.240288,-0.240288,1.96262e-17
ENSG00000134873,-1.26819,1.76802,1.11223,2.03665
ENSG00000134900,-2.72821,-2.9996,2.75819,-0.170704
ENSG00000134901,0.703353,2.08239,-1.86247,0.155506
ENSG00000134905,1.38513,1.77994,1.71007,2.46781
ENSG00000134909,-0.0155297,-0.612613,0.151919,-0.32576
ENSG00000134955,-0.168239,-0.587236,0.0973471,-0.346404
ENSG00000134982,-2.56123,-1.0346,-2.05943,-2.1878
ENSG00000134986,0.976707,-0.408899,-1.3456,-1.24062
ENSG00000134987,0.904072,-0.0983017,0.770373,0.475226
ENSG00000134996,-0.430483,0.781906,-2.35804,-1.1145
ENSG00000135018,1.12628,1.2998,1.08885,1.68903
ENSG00000135040,-0.0699931,-0.453273,-0.0877632,-0.38257
ENSG00000135045,-0.614676,1.87421,-0.832881,0.736332
ENSG00000135046,-0.83166,-2.34516,0.700794,-1.16274
ENSG00000135047,-1.12384,-1.29927,-1.07273,-1.67726
ENSG00000135052,0.523876,1.9325,1.62511,2.51561
ENSG00000135069,0.175985,0.0384538,0.595051,0.447955
ENSG00000135074,0.367811,-0.750288,-0.91245,-1.17573
ENSG00000135077,2.11805,-0.0870875,0.205511,0.083738
ENSG00000135083,0.482149,0.331007,-1.10298,-0.545865
ENSG00000135093,1.03409,-1.87381,0.899627,-0.688853
ENSG00000135094,-0.455781,-1.26771,-2.81378,-2.88605
ENSG00000135108,-1.80416,0.912547,1.18589,1.48382
ENSG00000135114,4.38996,0.291812,0.399442,0.488791
ENSG00000135116,-1.13269,0.430498,-1.31951,-0.628628
ENSG00000135124,1.94823,-1.39051,-0.435506,-1.29119
ENSG00000135127,0.827551,1.7123,1.7123,2.42156
ENSG00000135185,3.8624,0.301365,2.21876,1.782
ENSG00000135205,2.27008,0.581973,0.785038,0.966622
ENSG00000135211,2.61354,1.52577,0.52324,1.44887
ENSG00000135245,0.164394,0.613151,-0.613151,0
ENSG00000135249,1.61443,-0.459188,1.27294,0.575407
ENSG00000135250,8.10462,5.39111,3.50327,6.28928
ENSG00000135269,0.80516,-0.289446,1.05781,0.543315
ENSG00000135297,0.954378,0.668922,0.248596,0.648783
ENSG00000135314,-0.140716,-0.854782,-0.977283,-1.29547
ENSG00000135317,1.70486,0.336403,-2.08163,-1.23406
ENSG00000135318,-2.20649,-0.148894,-1.18982,-0.946616
ENSG00000135334,-2.27837,0.672487,0.20902,0.62332
ENSG00000135341,-1.27416,0.304223,1.53074,1.29752
ENSG00000135362,0.102472,2.70194,1.67377,3.0941
ENSG00000135378,0.71439,0.500086,1.0002,1.06086
ENSG00000135390,-3.08497,-3.89772,-4.67799,-6.06394
ENSG00000135404,0.532073,0.611856,0.346705,0.677805
ENSG00000135423,-2.2464,-2.42356,-2.92995,-3.7855
ENSG00000135424,-0.476793,0.601547,0.771954,0.971212
ENSG00000135426,1.86412,1.53835,1.19991,1.93624
ENSG00000135437,2.49159,1.1236,1.20034,1.64328
ENSG00000135441,-0.154239,0.240001,-0.73595,-0.350689
ENSG00000135451,-0.318318,1.83341,1.89969,2.6397
ENSG00000135457,-1.80883,1.29421,-0.0907496,0.850973
ENSG00000135469,1.52041,0.941399,0.423844,0.965372
ENSG00000135472,0.871547,0.640858,0.598107,0.876081
ENSG00000135473,-2.81554,-1.04962,-1.86483,-2.06083
ENSG00000135476,-4.08144,0.580302,2.18872,1.95799
ENSG00000135480,0.696919,-0.984754,1.8905,0.640459
ENSG00000135503,2.86496,-1.10916,-1.0927,-1.55695
ENSG00000135506,1.88514,1.94458,1.94458,2.75005
ENSG00000135535,2.47342,0.414536,-2.31625,-1.34471
ENSG00000135540,-0.29603,1.42322,0.136931,1.10319
ENSG00000135541,0.662436,-0.163166,0.467158,0.214955
ENSG00000135587,2.37762,2.64619,2.60877,3.71582
ENSG00000135596,-2.3949,-2.19246,2.56772,0.265348
ENSG00000135597,-0.476711,-0.11995,-0.681228,-0.566518
ENSG00000135604,1.22459,2.09798,-1.87243,0.15949
ENSG00000135617,-5.30109,-3.24102,-0.721628,-2.80202
ENSG00000135624,-5.62429,-3.24102,-3.24102,-4.5835
ENSG00000135631,4.79985,3.6354,3.17722,4.81725
ENSG00000135632,-1.83157,-1.11579,-1.80464,-2.06506
ENSG00000135636,4.08352,1.4533,1.03476,1.75932
ENSG00000135637,-0.0344425,-1.62335,-1.62335,-2.29576
ENSG00000135655,-0.303538,-1.04543,-1.59798,-1.86917
ENSG00000135686,-0.889538,0.917348,0.249713,0.825237
ENSG00000135709,2.54709,2.1339,3.07995,3.68675
ENSG00000135723,4.02388,1.35934,1.62453,2.10992
ENSG00000135736,-1.98531,-1.44276,-1.42821,-2.03009
ENSG00000135740,-1.85827,0.549425,0.65732,0.853298
ENSG00000135749,1.54941,1.91501,0.98823,2.0529
ENSG00000135763,-0.403095,0.442251,0.442251,0.625437
ENSG00000135775,-2.17328,-1.49743,-0.396271,-1.33905
ENSG00000135778,0.797158,0.298019,0.871992,0.827323
ENSG00000135828,-1.17911,0.273055,-0.0618302,0.149359
ENSG00000135837,-1.52715,-0.756696,-0.729087,-1.05061
ENSG00000135838,0.23203,-0.700731,-1.35965,-1.45691
ENSG00000135842,-0.745376,-1.49401,-0.871865,-1.67293
ENSG00000135845,-1.29487,-1.33299,0.71961,-0.433723
ENSG00000135862,-1.85715,-3.78543,-1.40732,-3.67183
ENSG00000135898,0.990674,-0.196975,-1.08616,-0.907317
ENSG00000135899,-0.0916414,-0.917643,-0.31727,-0.873215
ENSG00000135913,1.13859,1.39057,1.36692,1.94984
ENSG00000135916,0.692618,-0.389774,1.00173,0.432716
ENSG00000135919,0.400408,-0.191684,-0.621736,-0.575175
ENSG00000135926,0.247396,-0.802205,1.02605,0.158283
ENSG00000135929,1.08048,0.781964,-0.770392,0.00818273
ENSG00000135951,0.402223,0.142736,0.853797,0.704655
ENSG00000135953,-2.93416,-3.16071,-2.79613,-4.21212
ENSG00000135956,-2.65147,-2.86054,-2.86054,-4.04541
ENSG00000135966,-0.634654,-0.894533,0.166503,-0.514795
ENSG00000135968,1.6991,1.23467,1.34971,1.82743
ENSG00000135972,0.70836,0.161236,0.203187,0.257686
ENSG00000135974,1.64345,-0.86892,3.54829,1.8946
ENSG00000136010,-0.102865,2.08816,0.219755,1.63194
ENSG00000136011,-2.54955,-2.3604,-1.86032,-2.9845
ENSG00000136014,0.190441,-0.385065,1.34787,0.680809
ENSG00000136021,0.319891,-3.23273,0.0865035,-2.22472
ENSG00000136026,-3.1745,-0.439521,1.38706,0.670013
ENSG00000136044,-2.12496,-1.55155,1.42418,-0.090062
ENSG00000136045,-1.35918,-0.414357,-0.745011,-0.819797
ENSG00000136048,-1.35802,-0.427095,0.295652,-0.0929441
ENSG00000136051,-1.00912,1.02494,-0.217217,0.571144
ENSG00000136052,-0.0260673,-0.68613,0.170682,-0.364476
ENSG00000136068,1.27596,2.12148,1.27163,2.39929
ENSG00000136098,-1.28427,-3.00166,-1.76171,-3.36821
ENSG00000136100,0.633863,-0.0698569,2.53364,1.74216
ENSG00000136104,-0.0137997,0.832496,-0.238157,0.420261
ENSG00000136111,1.05548,1.31716,0.479434,1.27038
ENSG00000136114,2.08621,2.69903,2.29188,3.52911
ENSG00000136144,-2.11201,-8.97032,-4.47623,-9.50815
ENSG00000136146,-1.33492,0.298623,-1.39339,-0.774118
ENSG00000136147,-0.740836,-0.750137,-4.19892,-3.49951
ENSG00000136156,1.50384,1.206,1.75386,2.09293
ENSG00000136159,-1.35266,-0.402171,0.151748,-0.177076
ENSG00000136161,-0.682738,0.177125,-0.952921,-0.54857
ENSG00000136167,-0.87678,-1.07654,0.370762,-0.499059
ENSG00000136193,-2.42734,-1.57238,-0.821767,-1.69292
ENSG00000136197,1.52466,0.714443,1.44281,1.52541
ENSG00000136213,8.55261,1.57629,-0.064915,1.0687
ENSG00000136231,-0.348181,0.338641,2.48858,1.99915
ENSG00000136235,-0.0217901,-0.385882,-0.385882,-0.545719
ENSG00000136238,0.176334,0.0402366,-0.415815,-0.265574
ENSG00000136240,-0.299407,-0.020814,0.429249,0.288807
ENSG00000136243,-0.0982304,-0.170583,0.697168,0.372352
ENSG00000136247,1.12872,1.94416,0.880377,1.99725
ENSG00000136250,-1.31515,0.178678,0.802902,0.694082
ENSG00000136261,-0.752608,-0.213686,0.505102,0.206062
ENSG00000136270,-1.5654,-1.6344,-2.20885,-2.71759
ENSG00000136271,-5.04694,-4.51751,-3.59007,-5.73293
ENSG00000136279,-1.81166,-0.890894,-1.22098,-1.49332
ENSG00000136280,-1.96586,-1.40115,-1.47452,-2.0334
ENSG00000136286,1.35422,0.551535,-1.34155,-0.558627
ENSG00000136319,-0.253452,-0.360673,1.23298,0.616812
ENSG00000136371,-0.869902,-1.06541,-0.109396,-0.830716
ENSG00000136379,-0.150579,0.906335,-1.67715,-0.545049
ENSG00000136381,-5.58032,1.20504,-6.76736,-3.93316
ENSG00000136383,-5.66667,-2.41055,-4.52128,-4.90154
ENSG00000136404,2.82313,1.5861,0.34338,1.36435
ENSG00000136425,-0.296208,1.0548,-0.734484,0.226498
ENSG00000136444,-2.49276,-2.13586,-1.66684,-2.68891
ENSG00000136449,1.53453,0.841955,1.74757,1.83107
ENSG00000136457,-1.65928,0.841955,-0.841955,-1.57009e-16
ENSG00000136478,1.69937,0.281248,-0.853797,-0.404854
ENSG00000136490,-0.675581,3.94569,1.80195,4.0642
ENSG00000136514,-1.45781,-0.000356839,0.421911,0.298084
ENSG00000136518,0.121304,0.249713,0.249713,0.353147
ENSG00000136536,2.58518,-0.235158,-4.14955,-3.10045
ENSG00000136560,-2.1856,-2.75565,0.772164,-1.40254
ENSG00000136573,-2.24586,-3.18011,-1.62201,-3.39561
ENSG00000136628,1.35159,0.0859317,0.579623,0.470618
ENSG00000136631,-4.79258,-4.6386,-5.6226,-7.25577
ENSG00000136634,-0.418839,0.346149,-0.1505,0.138345
ENSG00000136643,1.1954,-0.805028,1.04232,0.167793
ENSG00000136699,0.664015,-0.0659143,-0.0659143,-0.0932169
ENSG00000136709,1.24017,0.28675,0.64796,0.66094
ENSG00000136710,-0.866033,-1.89764,-1.77087,-2.59403
ENSG00000136715,2.04254,2.02929,0.856727,2.04072
ENSG00000136717,-0.20883,0.707791,-0.900348,-0.136158
ENSG00000136718,-0.945374,-1.77087,-1.935,-2.62044
ENSG00000136720,1.78778,1.99299,-0.815535,0.832588
ENSG00000136731,-1.70181,-0.657984,-2.20597,-2.02512
ENSG00000136732,-0.489776,-0.417886,-1.58133,-1.41366
ENSG00000136754,-0.970048,0.0934734,0.309136,0.284688
ENSG00000136783,0.444171,-0.0417312,0.357093,0.222995
ENSG00000136802,-3.21544,-1.74912,-1.74912,-2.47363
ENSG00000136810,-0.689701,-2.75035,0.294532,-1.73652
ENSG00000136811,0.108263,-1.40467,-0.790894,-1.5525
ENSG00000136813,-1.47637,1.05979,-3.03413,-1.39607
ENSG00000136816,-0.676783,-1.22067,2.59089,0.968887
ENSG00000136819,-0.524443,-0.905273,0.491612,-0.292502
ENSG00000136824,1.64107,5.24382,-1.63222,2.55378
ENSG00000136827,-0.877437,-0.550749,-1.1329,-1.19052
ENSG00000136828,1.25453,3.2378,-1.01005,1.57526
ENSG00000136830,-0.809582,0.308256,-0.247119,0.0432305
ENSG00000136856,-3.24965,-2.00258,-2.00226,-2.83185
ENSG00000136861,1.56343,1.23093,1.02959,1.59843
ENSG00000136867,1.60878,2.66503,2.32672,3.5297
ENSG00000136868,1.02848,0.70895,1.15524,1.31818
ENSG00000136869,-0.322372,1.08258,-0.18494,0.634728
ENSG00000136870,0.128672,0.981415,0.727791,1.20859
ENSG00000136875,-1.16501,-0.52931,-1.05551,-1.12064
ENSG00000136877,-4.04103,-2.64397,-2.15775,-3.39533
ENSG00000136878,-1.75552,-1.65851,1.59973,-0.0415653
ENSG00000136888,-0.98673,0.106209,0.483601,0.417059
ENSG00000136891,3.15116,1.81489,0.920668,1.93433
ENSG00000136895,1.09128,-0.111256,-1.62134,-1.22513
ENSG00000136897,-0.298753,-2.23788,0.371059,-1.32004
ENSG00000136908,1.11675,0.480156,0.383878,0.610964
ENSG00000136930,0.652676,0.350218,1.48309,1.29634
ENSG00000136932,1.65697,2.59582,1.1803,2.67012
ENSG00000136933,0.0333341,1.74617,0.0841769,1.29425
ENSG00000136937,0.777566,1.36674,-1.35248,0.0100868
ENSG00000136938,0.45374,0.950469,-1.06659,-0.082111
ENSG00000136982,-1.19638,0.134208,1.29337,1.00945
ENSG00000136999,-1.64514,-0.72752,-0.672642,-0.990064
ENSG00000137054,4.14789,2.63498,-0.286067,1.66093
ENSG00000137070,-2.7844,0.9265,0.9265,1.31027
ENSG00000137073,-2.49694,-3.76158,0.322594,-2.43173
ENSG00000137074,-3.00564,-4.24168,-3.97598,-5.81076
ENSG00000137075,-2.89112,1.19492,4.51474,4.03734
ENSG00000137078,-2.3063,-2.88378,2.88378,-3.14018e-16
ENSG00000137106,-1.20858,0.891691,0.866557,1.24327
ENSG00000137133,2.66726,0.126875,0.126875,0.179428
ENSG00000137135,-2.93346,-0.160807,-0.62567,-0.556123
ENSG00000137145,0.885556,0.278748,-0.657503,-0.26782
ENSG00000137154,-1.00285,-0.849947,-0.146928,-0.704897
ENSG00000137161,0.526967,-0.0574569,-0.126367,-0.129983
ENSG00000137177,3.11568,1.38687,0.823754,1.56314
ENSG00000137185,9.50604,4.6909,2.55977,5.127
ENSG00000137198,-0.402344,-0.538342,-2.15902,-1.90732
ENSG00000137207,-0.639053,1.60009,1.50386,2.19483
ENSG00000137210,-0.746596,-0.553333,-0.489972,-0.737728
ENSG00000137216,-0.496312,-0.694756,-1.10784,-1.27463
ENSG00000137218,2.82902,2.26711,1.43508,2.61784
ENSG00000137221,-0.929702,-1.54559,-1.54559,-2.1858
ENSG00000137225,1.3418,0.987202,1.18469,1.53576
ENSG00000137261,-3.04281,-5.20593,-3.76385,-6.34259
ENSG00000137265,1.72358,-0.4438,-0.4438,-0.627629
ENSG00000137266,-0.606509,-0.300406,-0.52324,-0.582405
ENSG00000137267,-0.0244547,-1.64293,-1.01009,-1.87597
ENSG00000137269,-2.35364,-2.05058,0.626394,-1.00705
ENSG00000137275,1.21852,0.822519,1.158,1.40044
ENSG00000137288,-2.69885,-0.533149,-0.35361,-0.627034
ENSG00000137310,0.787261,0.642957,-3.18547,-1.79783
ENSG00000137312,-10.3088,-3.36422,-10.6349,-9.89889
ENSG00000137331,-10.6691,-3.67681,5.10044,1.00666
ENSG00000137338,-11.22,-6.61743,-7.33159,-9.86345
ENSG00000137364,-1.77584,-1.74998,0.545025,-0.852034
ENSG00000137393,-0.287761,-0.960002,-0.563523,-1.07729
ENSG00000137409,-1.1214,-0.51347,0.404053,-0.0773695
ENSG00000137411,12.4475,1.84577,1.88904,2.64091
ENSG00000137413,1.51912,-0.114109,-1.61591,-1.22331
ENSG00000137414,0.164631,0.276194,0.620774,0.634252
ENSG00000137441,-2.54985,-2.46447,-2.35081,-3.40492
ENSG00000137449,0.0872631,-0.177636,-0.308147,-0.3435
ENSG00000137460,-0.480024,1.28259,-1.27867,0.00276795
ENSG00000137462,-3.29157,-0.678291,-2.4036,-2.17922
ENSG00000137478,-0.218906,-1.00565,-1.00565,-1.42221
ENSG00000137486,-1.24762,-1.83299,0.384464,-1.02426
ENSG00000137492,-2.04543,0.144609,-0.198047,-0.0377861
ENSG00000137494,-2.40569,1.03692,0.452529,1.0532
ENSG00000137496,2.39731,0.126648,0.459715,0.414622
ENSG00000137497,-0.727667,-1.22139,-1.22568,-1.73034
ENSG00000137500,-3.7557,-1.98497,0.505782,-1.04594
ENSG00000137501,0.363087,1.61262,0.501558,1.49495
ENSG00000137509,-0.92374,0.328485,0.037617,0.258873
ENSG00000137513,1.07726,-0.0840743,0.151064,0.0473691
ENSG00000137522,2.27957,0.366687,0.0477232,0.293032
ENSG00000137563,0.790586,-1.75077,1.28777,-0.327384
ENSG00000137574,-1.86194,-1.30165,-1.30165,-1.84081
ENSG00000137575,-0.408296,0.0760603,-0.0760603,0
ENSG00000137601,8.26261,3.36061,-2.83963,0.36839
ENSG00000137672,-1.13668,-0.421735,-1.17078,-1.12608
ENSG00000137692,1.60374,1.16849,-1.16849,0
ENSG00000137700,1.19219,0.0228973,1.05799,0.764303
ENSG00000137710,0.798784,-0.97946,1.00435,0.0175982
ENSG00000137713,-0.968057,-1.32232,-0.999364,-1.64168
ENSG00000137714,-0.797254,-0.507141,-0.936101,-1.02053
ENSG00000137726,-0.732242,0.286998,0.0869097,0.264392
ENSG00000137731,-0.828657,0.511348,0.2857,0.563598
ENSG00000137747,3.20651,2.01115,2.01115,2.8442
ENSG00000137757,0.982252,-0.656342,0.116337,-0.381841
ENSG00000137760,-1.20224,-0.337003,1.78696,1.02527
ENSG00000137764,1.96148,1.29624,1.96545,2.30637
ENSG00000137767,1.76377,-0.494677,0.849889,0.251173
ENSG00000137802,-0.449653,0.505487,-0.964959,-0.324895
ENSG00000137806,0.793015,-0.70525,-0.394835,-0.777878
ENSG00000137807,-0.565693,-2.03879,-0.736929,-1.96273
ENSG00000137815,-1.55604,-0.749583,0.565789,-0.129962
ENSG00000137817,-1.47881,-1.83087,-2.129,-2.80005
ENSG00000137819,-2.2273,-3.21246,0.285912,-2.06938
ENSG00000137822,3.53853,3.71086,4.40949,5.74196
ENSG00000137824,0.877621,-1.38784,0.367981,-0.721146
ENSG00000137825,-0.192793,-0.116435,-0.428135,-0.385069
ENSG00000137831,-0.683694,0.854686,-1.76531,-0.64391
ENSG00000137841,-1.47423,-3.01192,-3.49461,-4.60081
ENSG00000137845,-3.53676,0.976116,4.86051,4.12712
ENSG00000137857,-0.807965,-0.00990248,0.38169,0.262894
ENSG00000137871,-0.184895,1.31981,3.12619,3.1438
ENSG00000137876,-0.304289,0.0814724,-0.402708,-0.227148
ENSG00000137877,-0.109865,0.365941,-2.00096,-1.15613
ENSG00000137936,0.21793,-0.921444,-0.921444,-1.30312
ENSG00000137941,1.17329,1.24195,-0.983434,0.182797
ENSG00000137944,-1.23652,-0.950551,-1.06062,-1.42211
ENSG00000137955,0.10577,-1.95053,0.149035,-1.27385
ENSG00000137965,1.22471,1.22631,-1.41252,-0.131669
